id,vendas_semanais
279107,8984.438
279108,214598.0501062604
279109,177540.21623985813
279110,17.84
279111,8170.498
279112,1597.59
279113,596.836
279114,250.07199999999997
279115,2286.392
279116,21.833333333333332
279117,9929.034
279118,22929.906
279119,20478.076
279120,21300.273999999998
279121,179338.19277780392
279122,3454.4739999999997
279123,12730.694
279124,1183.3319999999999
279125,247251.36913093162
279126,39153.259999999995
279127,15898.668
279128,197815.0242263322
279129,1037.624
279130,12940.902
279131,5788.433999999999
279132,229416.6135453206
279133,30929.791999999998
279134,2438.478
279135,2066.62
279136,234734.6542998456
279137,177117.47398998876
279138,4171.9839999999995
279139,1590.054
279140,365.37199999999996
279141,17.362000000000002
279142,403929.0435681731
279143,2397.748
279144,161116.2491642059
279145,6880.748
279146,176203.73025150638
279147,677.36
279148,44830.194
279149,176658.48487653793
279150,201542.78576171424
279151,196977.64976313483
279152,13528.052
279153,167196.95586661113
279154,399009.6536726655
279155,15935.15
279156,707.558
279157,2801.332
279158,709.074
279159,196697.71481596623
279160,1440.77
279161,72.452
279162,4587.714
279163,175688.622830126
279164,164751.54576059285
279165,55722.41333756792
279166,200610.4122420235
279167,820.85
279168,382487.0494972818
279169,2963.2580000000003
279170,179361.25074366637
279171,1934.118
279172,502.104
279173,15.724
279174,586.658
279175,1972.1059999999998
279176,6563.410000000001
279177,3334.4199999999996
279178,17536.084
279179,1451.5
279180,6584.238
279181,172002.5341923281
279182,3331.9119999999994
279183,11454.86
279184,55722.41333756792
279185,52593.157999999996
279186,20502.485999999997
279187,42395.186
279188,2003.0
279189,166862.08151240167
279190,9497.403999999999
279191,408.07
279192,2953.962
279193,5790.804
279194,4773.972
279195,5568.294
279196,11327.655999999999
279197,217556.74853161848
279198,9928.462
279199,202803.23025195178
279200,2372.782
279201,12469.872
279202,4480.482
279203,172764.7850429517
279204,34643.222
279205,27807.464
279206,350525.58522512537
279207,165586.91020185698
279208,10146.1
279209,170724.07845732855
279210,7051.1179999999995
279211,1476.3
279212,32831.39
279213,4080.332
279214,1398.718
279215,184.222
279216,7743.323999999999
279217,13766.76
279218,16867.932
279219,166192.5273417309
279220,184191.30711819913
279221,215.95999999999998
279222,258297.65163467225
279223,2965.57
279224,420.5
279225,5128.742
279226,9229.608
279227,226674.4393050109
279228,17470.244
279229,346864.2815468071
279230,522.1899999999999
279231,3892.0379999999996
279232,33558.984000000004
279233,180947.03554341482
279234,20716.008
279235,14642.024
279236,2942.278
279237,2802.392
279238,327.36
279239,0.0
279240,208796.28476767457
279241,672.562
279242,34830.552
279243,63706.36
279244,14705.274
279245,7033.294
279246,262.634
279247,73.92
279248,8448.382000000001
279249,687.9639999999999
279250,3268.428
279251,69483.478
279252,204157.3217386876
279253,1170.772
279254,60160.878000000004
279255,2553.958
279256,227882.50506939786
279257,421317.77935289685
279258,498680.0715355482
279259,35680.562
279260,3693.986
279261,15249.939999999999
279262,10045.438
279263,15708.792000000001
279264,334280.4361441682
279265,29.75
279266,80.0
279267,6281.93
279268,135.7575
279269,18.625
279270,2034.6
279271,29218.728000000003
279272,450.66
279273,15791.562
279274,385.5
279275,343017.8134768562
279276,85172.11000000002
279277,171193.757610171
279278,196935.04051481796
279279,3246.91
279280,1443.268
279281,337156.0911273656
279282,195289.19355464095
279283,3521.614
279284,3864.374
279285,190865.68283660655
279286,1207.414
279287,4269.468
279288,11190.314
279289,2854.546
279290,166411.15993277964
279291,25382.88
279292,55722.41333756792
279293,15255.685999999998
279294,1150.982
279295,5157.201999999999
279296,3199.176
279297,202663.6009304303
279298,61666.976
279299,200058.57087800902
279300,177855.2806486323
279301,370061.30013732467
279302,3886.8239999999996
279303,1760.328
279304,40405.183999999994
279305,2344.346
279306,210.13000000000002
279307,56.88399999999999
279308,70.61600000000001
279309,162932.51869815265
279310,186505.95629146224
279311,29364.748
279312,46737.62
279313,10468.768
279314,15734.52
279315,7554.960000000001
279316,3723.8120000000004
279317,168180.5292900806
279318,77053.00600000001
279319,5201.066000000001
279320,640.2239999999999
279321,188199.8449860807
279322,8763.498
279323,51555.032
279324,6371.628
279325,11749.654
279326,2327.52
279327,4264.084
279328,7482.918000000001
279329,7852.432000000001
279330,4374.628
279331,9557.98
279332,25661.444
279333,7168.426000000001
279334,3613.136
279335,3533.458
279336,189812.7915029182
279337,197361.33203442057
279338,18363.120000000003
279339,168644.25437061227
279340,66.99600000000001
279341,9760.054
279342,21883.036
279343,8917.761999999999
279344,195653.62424438342
279345,102815.63200000001
279346,19.166666666666668
279347,224850.39758169753
279348,183618.84043326622
279349,166.164
279350,167424.42057346713
279351,2048.844
279352,20008.004
279353,18922.057999999997
279354,22105.242
279355,35172.936
279356,32543.7
279357,152449.97345831466
279358,91193.582
279359,11184.77
279360,2112.966
279361,5178.34
279362,5576.334
279363,2528.3540000000003
279364,7278.8460000000005
279365,54537.39599999999
279366,397.794
279367,2644.2
279368,22821.844
279369,2354.0440000000003
279370,6154.876
279371,179.52
279372,16415.788
279373,19332.934
279374,4612.352
279375,55722.41333756792
279376,1395.09
279377,2550.6220000000003
279378,16596.85
279379,157751.90981733095
279380,9918.151999999998
279381,176408.15286263885
279382,2878.404
279383,35142.2
279384,45317.182
279385,1121.374
279386,12195.362
279387,27.334000000000003
279388,8920.336
279389,1401.666
279390,13744.823999999999
279391,8896.198
279392,156299.5705357102
279393,23550.282
279394,9050.736
279395,4803.84
279396,23.939999999999998
279397,2624.514
279398,35900.012
279399,12820.423999999999
279400,154740.82570300877
279401,58664.55
279402,891.182
279403,3427.3759999999993
279404,47704.29
279405,19426.666
279406,358469.37074837834
279407,938.8459999999999
279408,2600.2799999999997
279409,2387.33
279410,31685.374
279411,2416.134
279412,235881.06388232578
279413,153795.83267262447
279414,38175.856
279415,177.26600000000002
279416,57800.943999999996
279417,713.01
279418,508.75
279419,6476.332
279420,6104.36
279421,2086.8720000000003
279422,180456.0565766005
279423,4544.5419999999995
279424,22792.358
279425,66703.50200000001
279426,5830.336
279427,54435.03199999999
279428,17932.612
279429,13946.672
279430,55.79
279431,60969.155999999995
279432,37.134
279433,1870.3139999999999
279434,182365.73286932905
279435,172441.456496322
279436,13910.170000000002
279437,170041.7153701699
279438,21378.648
279439,199541.70578233848
279440,8914.192
279441,1252.322
279442,4469.742
279443,241.948
279444,203.52
279445,159167.76266540607
279446,30538.26
279447,185730.00901527755
279448,839.702
279449,55722.41333756792
279450,16783.386
279451,4559.526
279452,4937.848
279453,1861.06
279454,74119.164
279455,106507.276
279456,8.91
279457,200915.0793544611
279458,519.6
279459,1969.1979999999999
279460,13486.804
279461,344047.8640071828
279462,15861.538
279463,4276.92
279464,4168.878
279465,4736.068
279466,5766.732
279467,154979.43547994277
279468,1320.8780000000002
279469,199988.536568933
279470,198703.10279309336
279471,57.653999999999996
279472,177036.27390852067
279473,10835.282000000001
279474,28252.682
279475,25017.773999999998
279476,17657.485999999997
279477,19836.620000000003
279478,47429.492000000006
279479,11424.833999999999
279480,57337.74399999999
279481,13571.936000000002
279482,55722.41333756792
279483,3764.7239999999997
279484,174593.04428781892
279485,3996.292
279486,2164.946
279487,176587.60747250452
279488,10680.926000000001
279489,666.072
279490,42323.788
279491,122980.146
279492,1299.036
279493,40793.666
279494,356885.48128060444
279495,405.6
279496,8154.582
279497,346.71999999999997
279498,159904.99355559034
279499,11747.276
279500,6386.238
279501,1778.036
279502,1949.368
279503,4636.183999999999
279504,68.588
279505,11309.506
279506,3113.044
279507,4406.18
279508,16179.604000000001
279509,8815.486
279510,28989.659999999996
279511,3291.0
279512,9627.636
279513,2439.828
279514,4793.138
279515,17136.352
279516,54346.538
279517,2137.156
279518,116.5
279519,103797.40400000001
279520,329452.8023305258
279521,903.918
279522,1007.192
279523,33352.67
279524,58040.556000000004
279525,3924.292
279526,2220.058
279527,20413.336
279528,19492.412
279529,191577.9653185416
279530,4149.502
279531,18418.7
279532,349.744
279533,8310.516
279534,56105.178
279535,7782.206
279536,1297.8
279537,15602.539999999999
279538,79656.114
279539,13590.062
279540,55722.41333756792
279541,23692.79
279542,128076.49799999999
279543,53165.89399999999
279544,198216.81719453784
279545,189641.29505685606
279546,6066.816000000001
279547,1242.784
279548,4676.872
279549,24862.9
279550,10550.423999999999
279551,191655.3329246803
279552,5855.556
279553,19561.84
279554,2549.014
279555,2490.154
279556,2624.4139999999998
279557,4933.654
279558,55722.41333756792
279559,23910.811999999998
279560,5094.132
279561,5124.17
279562,2789.112
279563,3588.358
279564,22341.203999999998
279565,78.152
279566,169648.868221246
279567,21786.414
279568,203.4
279569,39.574
279570,14311.295999999998
279571,339302.5435098456
279572,74997.712
279573,203443.16381030876
279574,23692.85
279575,31355.521999999997
279576,46061.788
279577,1.42
279578,11154.212
279579,13515.295999999998
279580,13357.336
279581,2083.898
279582,6812.82
279583,52150.428
279584,1744.062
279585,1255.396
279586,12474.496000000001
279587,15684.234
279588,183707.67707678984
279589,10321.832
279590,1642.1739999999998
279591,45.0
279592,2000.764
279593,340263.29185062967
279594,9451.596
279595,17344.134
279596,180627.6376907966
279597,208618.50279105944
279598,321666.91813872324
279599,237913.1383998643
279600,9508.614
279601,37581.826
279602,5425.418
279603,10837.47
279604,29839.268
279605,7638.07
279606,34782.71
279607,3305.3959999999997
279608,4815.538
279609,34823.818
279610,448.0
279611,43.736000000000004
279612,1285.7
279613,19005.328
279614,11.97
279615,546.6859999999999
279616,798.466
279617,2815.964
279618,191917.97780866694
279619,1899.4060000000002
279620,33001.558
279621,4095.0559999999996
279622,9762.236
279623,42120.78
279624,7970.220000000001
279625,9.478
279626,191419.52716388804
279627,47267.664000000004
279628,374912.7534385588
279629,1047.2
279630,199081.739191788
279631,17647.504
279632,952.7760000000001
279633,7311.678
279634,193549.304677493
279635,5497.098
279636,6981.244000000001
279637,156253.66495562159
279638,186222.1759940331
279639,5889.52
279640,43.0
279641,4842.716
279642,1001.2779999999999
279643,7202.674000000001
279644,3061.0899999999997
279645,7575.568000000001
279646,3475.756
279647,59.198
279648,7191.068000000001
279649,45443.928
279650,7200.804000000001
279651,516.644
279652,23829.3
279653,8042.838000000001
279654,200480.03398990136
279655,152132.4596169184
279656,188261.0391625177
279657,190987.14293815978
279658,2924.7560000000003
279659,25360.808
279660,56937.766
279661,110.81199999999998
279662,63.739999999999995
279663,21233.906
279664,3341.81
279665,108.41
279666,404787.0251982342
279667,15886.423999999999
279668,4929.4580000000005
279669,6742.9039999999995
279670,358648.43773231
279671,7876.245999999999
279672,10.4475
279673,204776.69617478785
279674,177694.3547505761
279675,7948.236
279676,3824.532
279677,2431.5099999999998
279678,-9.88
279679,2757.9739999999997
279680,201766.10612680408
279681,55722.41333756792
279682,68.69200000000001
279683,3711.832
279684,1498.642
279685,1849.3439999999998
279686,359847.68868425675
279687,4933.382
279688,767.1479999999999
279689,2052.068
279690,211791.69335265682
279691,62572.248
279692,9888.978
279693,11399.198
279694,159695.99956938013
279695,700.466
279696,31527.946000000004
279697,55722.41333756792
279698,3266.4260000000004
279699,651.3720000000001
279700,5517.724
279701,8048.834
279702,2590.5
279703,33251.526
279704,49487.324
279705,191202.09430942603
279706,170289.6692465873
279707,10058.261999999999
279708,13016.586
279709,1791.8580000000002
279710,30492.235999999997
279711,48568.476
279712,7430.028
279713,154263.19510410505
279714,11677.114
279715,14049.89
279716,192873.35920584784
279717,47.128
279718,8555.295999999998
279719,259.01599999999996
279720,37877.094
279721,473.738
279722,183769.32983269016
279723,6573.25
279724,252.06599999999997
279725,86.80199999999999
279726,303.15
279727,681.794
279728,16.5
279729,327.84800000000007
279730,13803.812
279731,3347.518
279732,199269.96565513153
279733,11618.206
279734,23682.132
279735,3065.812
279736,3551.608
279737,5842.836
279738,3273.0119999999997
279739,323.072
279740,181479.26624874718
279741,2588.6
279742,830.4699999999999
279743,7378.758
279744,55074.06800000001
279745,1192.866
279746,93.28
279747,2628.0739999999996
279748,1169.0
279749,198689.4627911521
279750,199575.6748137063
279751,719.8399999999999
279752,156520.53927893922
279753,83674.526
279754,2110.52
279755,209450.11000183685
279756,1883.0240000000001
279757,5137.914
279758,15023.223999999998
279759,173793.95754742256
279760,184665.254764436
279761,181167.31634662833
279762,65457.918000000005
279763,456.216
279764,437.23400000000004
279765,29474.232
279766,51435.244
279767,152419.11552473166
279768,1252.84
279769,198203.99713940654
279770,55722.41333756792
279771,56683.698
279772,14617.77
279773,20161.879999999997
279774,43538.752
279775,11383.044
279776,238549.57908097692
279777,6264.978
279778,69.935
279779,6837.139999999999
279780,217813.05544179995
279781,7419.24
279782,6894.045999999999
279783,4316.82
279784,19451.629999999997
279785,180342.2803941667
279786,17124.362
279787,63.470000000000006
279788,3856.108
279789,68286.978
279790,19061.28
279791,50.8725
279792,4926.86
279793,806.4
279794,439.69399999999996
279795,55722.41333756792
279796,587.8399999999999
279797,4475.706
279798,11142.364
279799,9772.434
279800,25257.084
279801,181515.24993987108
279802,15029.438
279803,8969.651999999998
279804,1830.268
279805,797.288
279806,173129.37230057394
279807,443.52
279808,8761.542
279809,190985.3333844968
279810,20162.874
279811,17950.502
279812,162756.12908535142
279813,1703.584
279814,1620.214
279815,145.602
279816,62940.406
279817,199205.06219211227
279818,378485.45800087735
279819,8512.242
279820,49183.5
279821,11713.99
279822,8191.122
279823,1557.6280000000002
279824,184254.60950285045
279825,402225.6184138268
279826,190147.14516781195
279827,99.296
279828,30891.882
279829,373.12
279830,179655.13767253992
279831,643.73
279832,165520.26185505168
279833,29874.388
279834,153851.64477684096
279835,39295.116
279836,1387.4879999999998
279837,7930.992
279838,25640.278
279839,-598.0
279840,1016.6
279841,9.6
279842,8.91
279843,374.88
279844,2042.1299999999999
279845,1058.926
279846,199181.03740783015
279847,11979.196
279848,4133.5199999999995
279849,13361.057999999999
279850,157940.85409487312
279851,234610.45482494944
279852,256.856
279853,19165.558
279854,1980.6560000000002
279855,2749.21
279856,177048.05360583548
279857,122755.54199999999
279858,337.65
279859,12798.476
279860,70.372
279861,8990.166000000001
279862,23648.507999999998
279863,2841.29
279864,3654.3660000000004
279865,125.056
279866,267963.3051038624
279867,3689.0020000000004
279868,21818.138
279869,4869.89
279870,16993.594
279871,188686.57888527174
279872,2486.158
279873,30933.458000000002
279874,55014.876000000004
279875,4614.872
279876,187234.2642435147
279877,2961.3779999999997
279878,1993.58
279879,869.066
279880,18957.582000000002
279881,181398.67880197646
279882,7983.916
279883,14687.908000000001
279884,41072.232
279885,2443.046
279886,183504.40512465689
279887,9232.511999999999
279888,170112.5111698263
279889,1117.492
279890,15137.088
279891,1466.85
279892,24262.298
279893,1820.932
279894,31573.976000000002
279895,3118.0240000000003
279896,10357.222
279897,180113.24800975638
279898,28670.336
279899,2002.0279999999998
279900,64775.693999999996
279901,5706.523999999999
279902,1250.538
279903,206536.2473989733
279904,22914.816
279905,2876.654
279906,55.884
279907,153141.59354581998
279908,4064.344
279909,1817.4419999999998
279910,3271.8540000000003
279911,7747.646000000001
279912,2444.532
279913,194252.10110949044
279914,18.148000000000003
279915,672.464
279916,207833.5172993277
279917,4512.834
279918,576.168
279919,11147.155999999999
279920,69.676
279921,14274.042000000001
279922,386656.7213961166
279923,9016.958
279924,188039.54024933785
279925,16532.016
279926,60976.042
279927,181318.8791585042
279928,4654.9800000000005
279929,54.7
279930,12039.67
279931,5057.0
279932,3921.7759999999994
279933,17843.345999999998
279934,521.954
279935,42740.386
279936,162420.78133497757
279937,1353.0
279938,3847.9139999999998
279939,175231.05464785895
279940,372400.09366755397
279941,182113.16837061025
279942,162254.60205852584
279943,48993.371999999996
279944,6024.451999999999
279945,12517.304
279946,55722.41333756792
279947,17266.848
279948,20425.504
279949,2334.394
279950,198808.9496815715
279951,194637.51368456386
279952,299.2
279953,164.744
279954,11136.060000000001
279955,3915.2119999999995
279956,14964.073999999999
279957,351129.4439750022
279958,6619.848
279959,500.81000000000006
279960,196665.19003446266
279961,9153.742
279962,38525.844
279963,3845.964
279964,19878.246
279965,2340.558
279966,206299.00394730424
279967,7868.106
279968,169979.45657022978
279969,29568.99
279970,42.0
279971,4948.144
279972,124.96000000000001
279973,199391.22567555332
279974,9113.964
279975,35624.994
279976,20092.8
279977,1160.35
279978,94953.288
279979,173245.8118416045
279980,50.256
279981,202910.96242200345
279982,25846.416
279983,28621.406
279984,26592.868
279985,875.348
279986,147.83999999999997
279987,8650.346
279988,4968.618
279989,274.654
279990,1986.5940000000003
279991,197858.54856033897
279992,5431.838
279993,55722.41333756792
279994,55722.41333756792
279995,6262.178
279996,4419.102000000001
279997,28790.076
279998,15929.294
279999,316.378
280000,17444.662
280001,206121.5138491122
280002,4383.55
280003,1845.8020000000001
280004,1383.952
280005,75975.11
280006,8527.756
280007,18011.456
280008,23758.66
280009,12.5075
280010,13852.217999999999
280011,8754.422
280012,55722.41333756792
280013,2098.644
280014,2720.966
280015,22164.592
280016,172086.49168260104
280017,2719.156
280018,22572.768
280019,52001.188
280020,25609.34
280021,19.22
280022,836375.0859932881
280023,12641.573999999999
280024,16648.362
280025,3909.182
280026,6850.1320000000005
280027,10183.736
280028,9237.506
280029,175279.6073088306
280030,5074.122
280031,10370.395999999999
280032,20320.916
280033,171882.04157418694
280034,6993.3
280035,7772.517999999999
280036,30163.406
280037,3855.5260000000003
280038,108607.666
280039,201549.962367673
280040,8970.642
280041,538.076
280042,18307.544
280043,195870.03841176664
280044,5819.76
280045,350.73400000000004
280046,14322.88
280047,38594.516
280048,55722.41333756792
280049,8638.188
280050,29264.897999999997
280051,5138.65
280052,343.2
280053,6713.467999999999
280054,4831.746
280055,250121.7182241312
280056,172356.43710478322
280057,14310.511999999999
280058,1650.482
280059,204096.4779608983
280060,1126.842
280061,11382.916000000001
280062,160363.3225312453
280063,13195.248000000001
280064,4072.0
280065,157933.99539404854
280066,3413.182
280067,10093.926000000001
280068,67257.712
280069,7613.13
280070,1092.256
280071,46487.65
280072,6.25
280073,4510.95
280074,28701.506
280075,185504.16190722928
280076,1005.6879999999999
280077,187157.4233566988
280078,1278.0
280079,8663.422
280080,25572.685999999998
280081,165210.06894844028
280082,9179.3
280083,747.354
280084,22451.484
280085,5536.344
280086,23633.04
280087,55722.41333756792
280088,77064.63200000001
280089,60478.862
280090,165680.12897743017
280091,188703.93365908306
280092,98.75
280093,58.212
280094,7515.456
280095,35365.594
280096,130.044
280097,174942.8011637605
280098,190385.3704600479
280099,4660.376
280100,469.916
280101,82.72
280102,226237.614717719
280103,1416.156
280104,2074.296
280105,104648.40599999999
280106,3540.4120000000003
280107,12484.116
280108,102.08
280109,2177.102
280110,54888.21799999999
280111,8342.776
280112,162269.9859367816
280113,3689.9380000000006
280114,7690.364
280115,1529.7
280116,8962.596
280117,272434.9736768093
280118,36555.576
280119,6881.008
280120,7913.697999999999
280121,7891.728
280122,166047.06468192698
280123,2270.0919999999996
280124,163663.63328325332
280125,199455.6392957337
280126,4189.286
280127,55722.41333756792
280128,550.74
280129,11387.102
280130,12369.042
280131,11421.358
280132,51594.022000000004
280133,186150.37640339206
280134,59009.098
280135,7887.2
280136,1382.618
280137,23175.126
280138,1152.6860000000001
280139,22999.236
280140,5.765000000000001
280141,2100.022
280142,2339.82
280143,11856.592
280144,6772.106
280145,22203.584000000003
280146,89658.414
280147,157928.11697186544
280148,238480.483625187
280149,171201.3975047799
280150,337.304
280151,572.0200000000001
280152,173755.5518932129
280153,179947.5149264233
280154,210068.8442709675
280155,601.904
280156,178941.78294080612
280157,5375.93
280158,2436.17
280159,7013.125999999999
280160,19813.72
280161,188994.8111665713
280162,30834.714
280163,15837.438
280164,6938.889999999999
280165,16778.35
280166,18587.374
280167,177183.44295864744
280168,55722.41333756792
280169,1096.766
280170,1226.634
280171,188150.49014257354
280172,34574.254
280173,5396.46
280174,18.22
280175,397.954
280176,31.5
280177,15411.985999999999
280178,9464.018
280179,1343.566
280180,14742.586
280181,10327.838
280182,29.296
280183,8590.91
280184,17061.739999999998
280185,1350.616
280186,1819.7120000000002
280187,11609.448
280188,5145.126
280189,2588.942
280190,3314.5099999999998
280191,173812.67297904482
280192,7752.375999999999
280193,6.25
280194,10875.874
280195,80.52666666666666
280196,43385.87
280197,1671.7279999999998
280198,193622.48425666703
280199,2090.286
280200,22867.066
280201,17696.3
280202,39.736000000000004
280203,27061.697999999997
280204,3598.87
280205,29506.404000000002
280206,18196.451999999997
280207,228327.69993508272
280208,10217.428
280209,59117.255999999994
280210,1794.632
280211,1265.6920000000002
280212,13293.798
280213,181071.43943983476
280214,16.906
280215,8600.86
280216,32292.466000000004
280217,4572.39
280218,749.704
280219,20404.358
280220,329857.9740667426
280221,3153.392
280222,1782.1200000000001
280223,383804.3356033971
280224,4971.314
280225,15758.702
280226,10236.681999999999
280227,570.512
280228,4854.284
280229,194284.97275414632
280230,2008.524
280231,1665.52
280232,8246.869999999999
280233,423.16400000000004
280234,60478.052
280235,24615.006
280236,27699.311999999998
280237,185408.1161865322
280238,155006.5264060832
280239,3999.6699999999996
280240,6918.969999999999
280241,699.076
280242,354026.5182616642
280243,36898.968
280244,3750.3020000000006
280245,768.912
280246,2271.286
280247,18.580000000000002
280248,170545.57745235824
280249,186240.68862177947
280250,658.8
280251,335083.18521154823
280252,8093.780000000001
280253,269017.0494656256
280254,3539.7019999999998
280255,16619.926
280256,196658.35032649693
280257,1901.628
280258,4789.289999999999
280259,8359.324
280260,55722.41333756792
280261,10295.856
280262,8297.073999999999
280263,227851.46144597634
280264,47173.06
280265,10809.094000000001
280266,206085.79076051182
280267,6276.254
280268,182343.06613077412
280269,207757.27556470843
280270,4139.798
280271,1484.834
280272,1092.6399999999999
280273,9.94
280274,185444.6324677569
280275,73235.84
280276,177316.93419785053
280277,26236.634000000002
280278,1852.8239999999998
280279,13343.134
280280,6362.778
280281,18165.184
280282,23791.012
280283,1413.09
280284,1167.7220000000002
280285,18514.658000000003
280286,19444.044
280287,176794.94134145477
280288,449.27
280289,5084.636
280290,3103.37
280291,1343.376
280292,55722.41333756792
280293,1571.7459999999999
280294,6945.031999999999
280295,865.26
280296,20156.428
280297,81410.862
280298,10459.484
280299,262.06
280300,4938.906
280301,143.246
280302,20.915
280303,184764.10193135895
280304,9563.923999999999
280305,37542.85
280306,8762.545999999998
280307,20232.996
280308,53226.536
280309,169472.1189423008
280310,18297.468
280311,2784.882
280312,5883.436
280313,1508.452
280314,45444.266
280315,39719.232
280316,1505.65
280317,5.985
280318,1215.9
280319,187981.0387235208
280320,14141.891999999998
280321,155612.2562229302
280322,6685.056
280323,7747.18
280324,41687.936
280325,575.744
280326,9232.261999999999
280327,101.876
280328,3648.692
280329,6292.546
280330,4461.012
280331,4904.704
280332,2361.784
280333,534.896
280334,12721.724
280335,8913.392
280336,202790.62895727262
280337,194787.3617173301
280338,4307.668
280339,27550.412
280340,167654.30134266295
280341,2419.0
280342,9486.4
280343,156.4
280344,1622.74
280345,55722.41333756792
280346,424.492
280347,4211.54
280348,14970.151999999998
280349,11957.654
280350,3691.886
280351,15380.991999999998
280352,2165.584
280353,7566.85
280354,13884.12
280355,178366.62266947902
280356,1739.014
280357,161734.57539656098
280358,8480.956
280359,602.79
280360,187330.14102974033
280361,12781.586
280362,174482.1968621229
280363,5145.5599999999995
280364,55722.41333756792
280365,193881.65525342544
280366,811.8
280367,315427.97287938
280368,17060.084
280369,9534.442
280370,32815.308000000005
280371,172761.88758217567
280372,28.813333333333333
280373,200989.84675811374
280374,2778.05
280375,195113.29884997313
280376,221.76
280377,17114.308
280378,7270.3
280379,5744.108
280380,20158.646
280381,167819.78593157796
280382,1551.066
280383,35269.183999999994
280384,40407.61
280385,177611.72990799331
280386,3168.3599999999997
280387,197283.4342015996
280388,36407.95
280389,17197.273999999998
280390,3692.46
280391,2909.6279999999997
280392,81973.65
280393,177267.57292856398
280394,46543.784
280395,55722.41333756792
280396,346152.07850230933
280397,159077.24950078814
280398,2367.3
280399,4838.446
280400,246809.94684264823
280401,157603.6006422301
280402,56312.602
280403,4046.0259999999994
280404,186990.18213338015
280405,35634.12
280406,4269.034000000001
280407,157368.42692692863
280408,13294.51
280409,159839.46529497302
280410,20057.22
280411,5023.96
280412,5096.596
280413,205384.4230468836
280414,1380.9360000000001
280415,6124.936
280416,202.2
280417,1794.304
280418,11402.096
280419,194348.5848117539
280420,721.4
280421,28.0
280422,323.3333333333333
280423,125.77799999999999
280424,55722.41333756792
280425,45177.636
280426,173079.25148624682
280427,67.39
280428,196640.54821132595
280429,4678.25
280430,27925.478000000003
280431,93.468
280432,21165.023999999998
280433,174237.6472665039
280434,155461.79441992362
280435,26639.897999999997
280436,9483.98
280437,41412.458
280438,4342.304
280439,3417.888
280440,163817.97476023177
280441,6987.944
280442,189147.28392130704
280443,2591.5
280444,5875.388000000001
280445,1850.1080000000002
280446,1671.884
280447,187882.17417668272
280448,196586.24914757672
280449,57794.736
280450,179009.166
280451,26954.442
280452,39209.756
280453,202016.9190585
280454,198626.00689950504
280455,4871.9580000000005
280456,20044.404
280457,160361.54306535955
280458,2157.3959999999997
280459,212674.67480651248
280460,47.364
280461,4623.162
280462,1119.242
280463,6878.111999999999
280464,165249.96364367203
280465,3897.1639999999998
280466,173737.93800765788
280467,184235.66483540344
280468,201341.53277657655
280469,175785.133986758
280470,204901.9925352
280471,403.996
280472,328286.51041217794
280473,12.44
280474,195931.7808921383
280475,179199.14831882546
280476,56869.716
280477,48865.894
280478,534.1859999999999
280479,82651.04000000001
280480,156347.2459909429
280481,38867.86
280482,14160.282000000001
280483,8302.196
280484,51111.232
280485,14202.466
280486,19964.698
280487,6560.024
280488,5681.93
280489,13810.135999999999
280490,577.4860000000001
280491,27.06
280492,258655.70901426006
280493,74252.778
280494,6646.602000000001
280495,8556.822
280496,5.25
280497,168272.55526792753
280498,20388.257999999998
280499,1876.25
280500,106.22999999999999
280501,19560.417999999998
280502,242.882
280503,2764.722
280504,30394.359999999997
280505,2775.088
280506,28116.091999999997
280507,7132.388000000001
280508,1214.3200000000002
280509,16769.074
280510,35009.335999999996
280511,293239.0144320001
280512,40413.67
280513,6374.596
280514,14688.454000000002
280515,2930.6600000000003
280516,3128.15
280517,13109.734
280518,20488.468
280519,15.44
280520,411.84
280521,9282.596000000001
280522,5691.452
280523,199950.10985042655
280524,28682.142
280525,7332.946000000001
280526,468.784
280527,27917.72
280528,182201.42139286673
280529,2315.3599999999997
280530,235498.80020508324
280531,281.31800000000004
280532,2140.974
280533,430.504
280534,44.648
280535,1129.6
280536,15467.117999999999
280537,2963.084
280538,332.69
280539,28417.51
280540,4486.582
280541,35930.06
280542,25219.95
280543,359.716
280544,2614.956
280545,18334.188000000002
280546,7487.31
280547,902.28
280548,18667.662
280549,3594.4139999999998
280550,359312.3409251211
280551,9076.101999999999
280552,35.904
280553,1692.574
280554,12254.84
280555,449.006
280556,695.824
280557,136.218
280558,50681.721999999994
280559,5961.996
280560,3203.552
280561,9902.972
280562,204.28199999999998
280563,23494.17
280564,41083.0
280565,17704.196
280566,122.828
280567,1503.0520000000001
280568,11165.432
280569,14740.723999999998
280570,19776.808
280571,9540.779999999999
280572,9730.475999999999
280573,3719.548
280574,160342.5821073067
280575,40633.462
280576,198489.42208024624
280577,985.9540000000001
280578,33255.662
280579,199462.111871963
280580,6048.2919999999995
280581,15582.560000000001
280582,3125.5879999999997
280583,153977.03327455197
280584,59882.56
280585,190012.88196631012
280586,350587.3438742441
280587,8172.801999999999
280588,30.426
280589,179264.7469888738
280590,2449.478
280591,34.614
280592,196932.59147771128
280593,72.16
280594,9258.658
280595,162916.474488669
280596,200183.80734436784
280597,9540.744
280598,61.976
280599,21374.604
280600,30900.976000000002
280601,28793.235999999997
280602,1748.334
280603,6616.839999999999
280604,15304.659999999998
280605,1963.6439999999998
280606,181011.52164025692
280607,30258.944
280608,4795.023999999999
280609,4176.588000000001
280610,2684.592
